Year,QTR,Region,Crown_Court_Centre,REC_TYPE_pub,newofftype_pub,ho_code,N_receipts,N_receipts_Exc_BW,N_outstanding
2017,3,London,Harrow,1. CT (TEW),09. Miscellaneous crimes against society,07902,1,1,
2017,3,London,Harrow,1. CT (TEW),09. Miscellaneous crimes against society,08408,-2,-2,
2017,3,London,Harrow,1. CT (TEW),09. Miscellaneous crimes against society,08507,1,1,
2017,3,London,Harrow,1. CT (TEW),09. Miscellaneous crimes against society,08602,9,9,
2017,3,London,Harrow,1. CT (TEW),09. Miscellaneous crimes against society,09873,1,1,
2017,3,London,Harrow,1. CT (TEW),09. Miscellaneous crimes against society,09908,1,1,
2017,3,London,Harrow,1. CT (TEW),09. Miscellaneous crimes against society,09923,1,1,
2017,3,London,Harrow,1. CT (TEW),09. Miscellaneous crimes against society,80200,1,1,
2017,3,London,Harrow,1. CT (TEW),10. Fraud Offences,05333,2,2,
2017,3,London,Harrow,1. CT (TEW),10. Fraud Offences,05340,6,6,
2017,3,London,Harrow,1. CT (TEW),10. Fraud Offences,05341,1,1,
2017,3,London,Harrow,1. CT (TEW),11. Summary Non-Motoring,19599,1,1,
2017,3,London,Harrow,1. CT (TEW),15. Unknown,,7,7,
2017,3,London,Harrow,2. ST (IND),01. Violence against the person,00200,2,2,
2017,3,London,Harrow,2. ST (IND),01. Violence against the person,00301,1,1,
2017,3,London,Harrow,2. ST (IND),01. Violence against the person,00501,16,15,
2017,3,London,Harrow,2. ST (IND),01. Violence against the person,00504,1,1,
2017,3,London,Harrow,2. ST (IND),01. Violence against the person,00514,6,6,
2017,3,London,Harrow,2. ST (IND),01. Violence against the person,00806,1,1,
2017,3,London,Harrow,2. ST (IND),02. Sexual offences,01907,4,4,
2017,3,London,Harrow,2. ST (IND),02. Sexual offences,01908,1,1,
2017,3,London,Harrow,2. ST (IND),02. Sexual offences,01911,-1,-1,
2017,3,London,Harrow,2. ST (IND),02. Sexual offences,02004,1,1,
2017,3,London,Harrow,2. ST (IND),02. Sexual offences,02208,1,1,
2017,3,London,Harrow,2. ST (IND),03. Robbery,03401,3,3,
2017,3,London,Harrow,2. ST (IND),03. Robbery,03403,1,0,
2017,3,London,Harrow,2. ST (IND),04. Theft Offences,02803,9,9,
2017,3,London,Harrow,2. ST (IND),04. Theft Offences,02900,6,6,
2017,3,London,Harrow,2. ST (IND),04. Theft Offences,03002,1,1,
2017,3,London,Harrow,2. ST (IND),05. Criminal damage and arson,05601,1,0,
2017,3,London,Harrow,2. ST (IND),05. Criminal damage and arson,05700,1,1,
2017,3,London,Harrow,2. ST (IND),06. Drug offences,09230,2,2,
2017,3,London,Harrow,2. ST (IND),06. Drug offences,09271,1,1,
2017,3,London,Harrow,2. ST (IND),07. Possession of weapons,00823,1,1,
2017,3,London,Harrow,2. ST (IND),07. Possession of weapons,08103,2,2,
2017,3,London,Harrow,2. ST (IND),07. Possession of weapons,08172,1,1,
2017,3,London,Harrow,2. ST (IND),07. Possession of weapons,08187,1,1,
2017,3,London,Harrow,2. ST (IND),08. Public order offences,06500,1,1,
2017,3,London,Harrow,2. ST (IND),09. Miscellaneous crimes against society,03801,0,0,
2017,3,London,Harrow,2. ST (IND),09. Miscellaneous crimes against society,06138,5,5,
2017,3,London,Harrow,2. ST (IND),09. Miscellaneous crimes against society,06140,1,1,
2017,3,London,Harrow,2. ST (IND),09. Miscellaneous crimes against society,07901,1,1,
2017,3,London,Harrow,2. ST (IND),09. Miscellaneous crimes against society,09999,1,0,
2017,3,London,Harrow,2. ST (IND),10. Fraud Offences,05340,1,1,
2017,3,London,Harrow,2. ST (IND),15. Unknown,,4,4,
2017,3,London,Harrow,3. CS (SENT),13. Committed for sentence,S0000,126,121,
2017,3,London,Harrow,4. A (APP),14. Appeals,A0000,80,80,
2017,3,London,Inner London Sessions House,1. CT (TEW),01. Violence against the person,00301,3,3,
2017,3,London,Inner London Sessions House,1. CT (TEW),01. Violence against the person,00412,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),01. Violence against the person,00501,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),01. Violence against the person,00801,5,5,
2017,3,London,Inner London Sessions House,1. CT (TEW),01. Violence against the person,00806,15,15,
2017,3,London,Inner London Sessions House,1. CT (TEW),01. Violence against the person,00820,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),01. Violence against the person,00831,6,6,
2017,3,London,Inner London Sessions House,1. CT (TEW),01. Violence against the person,00857,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),01. Violence against the person,00860,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),01. Violence against the person,00867,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),01. Violence against the person,00872,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),01. Violence against the person,01103,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),02. Sexual offences,01715,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),02. Sexual offences,01907,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),02. Sexual offences,01916,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),02. Sexual offences,02005,3,3,
2017,3,London,Inner London Sessions House,1. CT (TEW),02. Sexual offences,02006,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),02. Sexual offences,02324,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),02. Sexual offences,08810,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),03. Robbery,03401,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),04. Theft Offences,02803,6,6,
2017,3,London,Inner London Sessions House,1. CT (TEW),04. Theft Offences,03002,5,5,
2017,3,London,Inner London Sessions House,1. CT (TEW),04. Theft Offences,03702,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),04. Theft Offences,03900,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),04. Theft Offences,04910,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),05. Criminal damage and arson,05805,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09230,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09231,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09234,3,3,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09250,4,4,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09251,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09261,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09270,15,15,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09271,8,8,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09273,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09274,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09281,5,5,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09344,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09356,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09362,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09368,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09373,3,3,
2017,3,London,Inner London Sessions House,1. CT (TEW),06. Drug offences,09374,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),07. Possession of weapons,00811,10,10,
2017,3,London,Inner London Sessions House,1. CT (TEW),07. Possession of weapons,00816,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),07. Possession of weapons,00826,10,10,
2017,3,London,Inner London Sessions House,1. CT (TEW),07. Possession of weapons,00861,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),07. Possession of weapons,00864,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),07. Possession of weapons,08137,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),07. Possession of weapons,08170,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),08. Public order offences,00855,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),08. Public order offences,06601,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),08. Public order offences,06617,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),08. Public order offences,06638,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),08. Public order offences,06691,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,03300,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,03801,7,7,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,03803,3,3,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,05402,0,0,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,06126,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,06138,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,07901,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,07902,4,4,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,07903,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,08421,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,08602,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,08610,3,3,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,09923,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,80200,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),09. Miscellaneous crimes against society,81406,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),10. Fraud Offences,05333,4,4,
2017,3,London,Inner London Sessions House,1. CT (TEW),10. Fraud Offences,05340,12,12,
2017,3,London,Inner London Sessions House,1. CT (TEW),10. Fraud Offences,05342,3,3,
2017,3,London,Inner London Sessions House,1. CT (TEW),10. Fraud Offences,05343,2,2,
2017,3,London,Inner London Sessions House,1. CT (TEW),10. Fraud Offences,05354,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),10. Fraud Offences,05356,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),10. Fraud Offences,80991,1,1,
2017,3,London,Inner London Sessions House,1. CT (TEW),15. Unknown,,13,13,
2017,3,London,Inner London Sessions House,2. ST (IND),01. Violence against the person,00101,4,4,
2017,3,London,Inner London Sessions House,2. ST (IND),01. Violence against the person,00200,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),01. Violence against the person,00412,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),01. Violence against the person,00501,11,11,
2017,3,London,Inner London Sessions House,2. ST (IND),01. Violence against the person,00514,0,0,
2017,3,London,Inner London Sessions House,2. ST (IND),01. Violence against the person,00806,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),01. Violence against the person,00867,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),01. Violence against the person,01103,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),01. Violence against the person,03603,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),01. Violence against the person,03606,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),02. Sexual offences,01626,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),02. Sexual offences,01628,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),02. Sexual offences,01907,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),02. Sexual offences,01908,5,5,
2017,3,London,Inner London Sessions House,2. ST (IND),02. Sexual offences,01909,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),02. Sexual offences,01912,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),02. Sexual offences,01916,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),02. Sexual offences,02003,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),02. Sexual offences,02004,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),02. Sexual offences,02006,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),02. Sexual offences,02206,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),03. Robbery,03401,11,11,
2017,3,London,Inner London Sessions House,2. ST (IND),03. Robbery,03403,3,3,
2017,3,London,Inner London Sessions House,2. ST (IND),04. Theft Offences,02803,7,7,
2017,3,London,Inner London Sessions House,2. ST (IND),04. Theft Offences,02900,3,3,
2017,3,London,Inner London Sessions House,2. ST (IND),04. Theft Offences,03002,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),04. Theft Offences,03100,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),04. Theft Offences,03500,7,7,
2017,3,London,Inner London Sessions House,2. ST (IND),04. Theft Offences,03900,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),05. Criminal damage and arson,05800,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),06. Drug offences,09230,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),06. Drug offences,09250,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),06. Drug offences,09270,14,14,
2017,3,London,Inner London Sessions House,2. ST (IND),06. Drug offences,09271,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),06. Drug offences,09274,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),06. Drug offences,09281,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),06. Drug offences,09368,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),07. Possession of weapons,00816,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),07. Possession of weapons,00823,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),07. Possession of weapons,00826,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),07. Possession of weapons,08117,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),07. Possession of weapons,08171,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),07. Possession of weapons,08172,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),09. Miscellaneous crimes against society,03801,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),09. Miscellaneous crimes against society,05911,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),09. Miscellaneous crimes against society,06138,8,8,
2017,3,London,Inner London Sessions House,2. ST (IND),09. Miscellaneous crimes against society,06902,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),09. Miscellaneous crimes against society,07901,3,3,
2017,3,London,Inner London Sessions House,2. ST (IND),10. Fraud Offences,05304,3,3,
2017,3,London,Inner London Sessions House,2. ST (IND),10. Fraud Offences,05340,9,9,
2017,3,London,Inner London Sessions House,2. ST (IND),10. Fraud Offences,05342,1,1,
2017,3,London,Inner London Sessions House,2. ST (IND),10. Fraud Offences,05344,2,2,
2017,3,London,Inner London Sessions House,2. ST (IND),15. Unknown,,1,1,
2017,3,London,Inner London Sessions House,3. CS (SENT),13. Committed for sentence,S0000,154,154,
2017,3,London,Inner London Sessions House,4. A (APP),14. Appeals,A0000,18,18,
2017,3,London,Isleworth,1. CT (TEW),01. Violence against the person,00301,1,1,
2017,3,London,Isleworth,1. CT (TEW),01. Violence against the person,00408,1,1,
2017,3,London,Isleworth,1. CT (TEW),01. Violence against the person,00412,1,1,
2017,3,London,Isleworth,1. CT (TEW),01. Violence against the person,00501,5,5,
2017,3,London,Isleworth,1. CT (TEW),01. Violence against the person,00514,1,1,
2017,3,London,Isleworth,1. CT (TEW),01. Violence against the person,00801,5,5,
2017,3,London,Isleworth,1. CT (TEW),01. Violence against the person,00806,17,17,
2017,3,London,Isleworth,1. CT (TEW),01. Violence against the person,00830,2,2,
2017,3,London,Isleworth,1. CT (TEW),01. Violence against the person,00831,5,5,
2017,3,London,Isleworth,1. CT (TEW),01. Violence against the person,00857,3,3,
2017,3,London,Isleworth,1. CT (TEW),01. Violence against the person,00866,2,2,
2017,3,London,Isleworth,1. CT (TEW),01. Violence against the person,00871,1,1,
2017,3,London,Isleworth,1. CT (TEW),02. Sexual offences,01908,1,1,
2017,3,London,Isleworth,1. CT (TEW),02. Sexual offences,02005,10,9,
2017,3,London,Isleworth,1. CT (TEW),02. Sexual offences,02006,3,3,
2017,3,London,Isleworth,1. CT (TEW),02. Sexual offences,02103,2,2,
2017,3,London,Isleworth,1. CT (TEW),02. Sexual offences,02208,1,1,
2017,3,London,Isleworth,1. CT (TEW),02. Sexual offences,02218,1,1,
2017,3,London,Isleworth,1. CT (TEW),02. Sexual offences,08809,2,2,
2017,3,London,Isleworth,1. CT (TEW),03. Robbery,03401,1,1,
2017,3,London,Isleworth,1. CT (TEW),04. Theft Offences,02803,21,19,
2017,3,London,Isleworth,1. CT (TEW),04. Theft Offences,02900,1,1,
2017,3,London,Isleworth,1. CT (TEW),04. Theft Offences,03002,7,5,
2017,3,London,Isleworth,1. CT (TEW),04. Theft Offences,03900,2,1,
2017,3,London,Isleworth,1. CT (TEW),04. Theft Offences,04000,-1,-1,
2017,3,London,Isleworth,1. CT (TEW),04. Theft Offences,04100,1,1,
2017,3,London,Isleworth,1. CT (TEW),04. Theft Offences,04510,1,1,
2017,3,London,Isleworth,1. CT (TEW),04. Theft Offences,04600,2,2,
2017,3,London,Isleworth,1. CT (TEW),04. Theft Offences,04801,1,1,
2017,3,London,Isleworth,1. CT (TEW),04. Theft Offences,04910,2,2,
2017,3,London,Isleworth,1. CT (TEW),04. Theft Offences,05325,1,1,
2017,3,London,Isleworth,1. CT (TEW),05. Criminal damage and arson,05601,1,1,
2017,3,London,Isleworth,1. CT (TEW),05. Criminal damage and arson,05800,4,4,
2017,3,London,Isleworth,1. CT (TEW),05. Criminal damage and arson,05805,3,3,
2017,3,London,Isleworth,1. CT (TEW),06. Drug offences,09203,7,7,
2017,3,London,Isleworth,1. CT (TEW),06. Drug offences,09204,1,1,
2017,3,London,Isleworth,1. CT (TEW),06. Drug offences,09216,1,1,
2017,3,London,Isleworth,1. CT (TEW),06. Drug offences,09221,1,1,
2017,3,London,Isleworth,1. CT (TEW),06. Drug offences,09230,3,3,
2017,3,London,Isleworth,1. CT (TEW),06. Drug offences,09231,16,16,
2017,3,London,Isleworth,1. CT (TEW),06. Drug offences,09234,5,5,
2017,3,London,Isleworth,1. CT (TEW),06. Drug offences,09241,1,1,
2017,3,London,Isleworth,1. CT (TEW),06. Drug offences,09245,1,1,
